ID,NB,ANOMALY,FULLTEXT
581,37733,0,وش دخل الاهلي في القضية ؟ القضية بين الشباب وعضو شرف أهلاوي
11034,48852,0,يا عمي وصل ، قلكن جاس و وصل شعب بضل مستعجل
16766,56093,0,هكذا تمت عملية تبادل أسرى بالمسلحين وعائلاتهم مع النصرة الوحدة في ذكرى التحرير الثاني
9142,46792,0,لما نوعد منوفي بالوعد مراد اب
2786,40005,0,عن أنس رضي الله عنه عن النبي صلى الله عليه وسلم قال لا يؤمن أحدكم حتى يحب لأخيه مايحب لنفسه
11890,49758,0,مقال فيلم مع كيونغسو حصل على استجابة كبيرة وتم بيعه إلى دولة
7575,45067,0,نفتخر ببداوتنا وانا دوله جمال وخيم افضل منكم ي المستعمرين السعوديه دوله جمال وخيم
6515,43946,0,لا مكان لك في الحكومة المقبلة يا أبو تنورة مكانك عند الدواعش وعند م ب س
15621,53838,0,ثلاثة شهداء وعدد من الجرحى كحصيلة أولية للغارة الجوية التي تعرضت لها مدينة المضيق غربي مدينة قبل قليل فرق
14861,53018,0,أسكن فيك وتسكنين في فؤادي سورياثورتنا نصر سبع كلمات لسوريا
9782,47470,0,الصبر ع البلاء من طرق الجنة الله يديمها
15062,53234,0,تحديث الموقع الرسمي لماركة
15906,54140,0,أعطيني اياهم بحطهم بقلبي
14114,52232,0,الله يرحمة
3274,40508,0,مقطع من كميل ب صوت العزيز الجريح حسين مرتضى التحتا
13834,51923,0,لا اديب منا وفينا وبياخدها بصدر واسع
4063,41323,0,كانت تبكي كل ليلة لتفرغ صدرها المحشو بالندوب ، وفي كل مرة تنصت لها النجوم قائلة لطالما أعتبرناك فردا من عا
5007,42341,0,محافظة الدلم
11542,49387,0,ينقصنا صديق يسأل عن الحال الحقيقي ، الحال المتعب وليس الحال الذي دائما بخير
2729,39947,0,احلمو بالدولة بس احلمو لان مراح تصيرون دولة شمال العراق يبقى عراقي
9034,46674,0,مع كل الاحترام واعتذر عن هذه الكلمة لكن الحياة طعاريس
6537,43970,0,كلنا مع عمر المتألق والى اللقب والنصر يا بطل
14298,52435,0,انا ميكس حضرتك يافندم بكلم شوية واسكت شوية واهي ماشية
11057,48875,0,الطيب صالح موسم الهجرة إلى الشمال
12820,50784,0,عشان محدش بيحس بالنار غيره
6391,43815,0,عندى فراغ ايام الفاينال لدرجة انى حملت لعبة كاندى كراش تانى
17899,65972,0,واو نسيتها
109,37252,0,حسبي الله ع ابليسك كرهت الشوكلاتة من وراك
4793,42109,0,اللهم بك اصبحنا وعليك توكلنا وأنت خير الحافظين اللهم يارب فرج عن عبادك المستضعفين في سوريا والمسلمين أجميعن صلاة الفجر ولا
12547,50477,0,منو ديغني
7557,45048,0,فيلادلفيا نيوز ماجد عبد العزيز غانم في الآونة الأخيرة ومن خلال وسائل التواصل الاجتماعي بدأنا نلاحظ ارتفاعا في
16038,54290,0,صور بفلتر واحد مش حوار
801,37956,0,هل التشكيلة رسميه
3171,40399,0,احبكم بتصير ان شاءالله
5497,42875,0,سيد الإستغفاراللهم أنت ربي لا إله إلا أنت خلقتني وأنا عبدك وأنا على عهدك ووعدك ما استطعت أعوذ بك من شر ما صنعت
4501,41778,0,بتذكر بالشام قديما كان عندي صديقة معي بالصف بالمدرسة خبرتني عن وفاة والدها ، كانت هي أول صدمة بحياتي ، ما كنت بعرف إنو ا
15879,54109,0,التخطيط يحفظ لوقتكل دقيقة تقضيها في لتخطيط ؟ توفر عشر دقائق في التنفيذ راين تريسي
5378,42738,0,عادي تحب أشي ما حدا بحبو مش ضروري تطقم مع خلق الله
12610,50546,0,هذا صدق حاسب نفسه رئيس الجمهورية
5423,42793,0,الخبر المتداول الان باسيل يشعل غضب السعودية بسبب جولته الاوروبيةهذا دليل ان وزيرنا احرج المملكة وملكها قلنا
9496,47167,0,إذا أنت بقبيلة أيوب انا طلبت انضمام معكم
9100,46743,0,كل شيء يسبح لله فلا تكن أنت الغافل سبحان الله وبحمده ؛ سبحان الله العظيم
14828,52982,0,ميييييييييييييسسسسسسسي شد شد شد الديمبووووووووز أسطورة يا ليوووووووو
7067,44526,0,حياكم يأاسود
14679,52827,0,جنبلاط ضيف الناس غدا الخميس الساعة مساء على و الوطن
14883,53041,0,نمسح التويته بقي
11664,49517,0,صباح الخير سيدي الكريم انا مريضه غده درقيه وعندي التهاب بالعصب الوركي بالقدمين كيف العلاج لو سمحت
17880,65948,0,يمكن اغردهم بعدين
2929,40152,0,شو بدك أحلآ من هيك عآشت الأسآمي يآ آنسة ربآ
1744,38924,0,ويلكم باك مس روبا
292,37436,0,عراقي جديدابناء وطني قاتلوا سويا بالسلاح والكلمه وتشاركوا بأحزانهم وافراحهم بانتصاراتهم وتضحيات ابنائهم من الشهداء نبراس
14692,52840,0,إلجأ لربك إن ضاقت بك السبلواسق الدعاء بما جادت به المقل وكن على ثقة فيمن تلوذ به سهم الدعاء إذا أطلقته يصل عشاق ف
18025,66135,0,عالساس ميس الريم ختلفو على طول الاسم وصرت بس ميس
15391,53589,0,انا لست مع اعطاء الجنسية لاحد كما لا يحق للمرأة اعطاء الجنسية ايضا الرجل يجب ان لا يحق له اعطائها
4585,41874,0,ثلاثة أمنيات أتمناها لكم الأولى ختم القرآن والثانية عفو الرحمن والثالثة العتق من النيران ودخول الجنان جمعه مباركه ثائرون فلسطي
14245,52374,0,سؤال كل ليله هل نستحق كل هذا الحزن
14382,52524,0,خشان موجة اليأس تضرب اللبنانيين لذلك علينا أن نفتح نافذة امل لهم
5592,42977,0,من أذكار الصباح اللهم أنت ربي لا إله إلا أنت ، خلقتني وأنا عبدك ، وأنا على عهدك ووعدك ما استطعت ، أعوذ بك من شر ما ص
7644,45141,0,لكل من جرح قلبا الله رأى والملائكة دونت
16462,55555,0,مع الاسف الإيرانيون يستخدمون ممن يؤيدهم من العرب كأداة بحجة تحرير فلسطين وفي الحقيقة ليس هناك شيء من
12761,50721,0,طب احسنلك بس زيطة على هالليل
17576,65599,0,ههههههههههههههههههههههههههههههههه احراج
5189,42540,0,في شي غريب يا ناااس عم يزيد الفارق بشكل هستيري الارمي الامريكي ما عم يصوت كلو بالحفلات يا ريت تتواصلو م
15979,54223,0,انستقرام مالذي فعلته اليوم ؟ وقامت بالإشارة لمجلة
14921,53080,0,رضيت بالله وأمنت بالله ربا وبالاسلام دينا وبمحمد نبي ورسولا
14130,52249,0,إذا أردت أن تكون عظيما اعرف قدرك ، واجعل لك رسالة واضبط نفسك ، وأنكر ذاتك
9763,47451,0,ازبط ولا اطبل
17419,65425,0,ورع وش تتوقع
15958,54200,0,تنشيط الحسابي متابعيني
16416,54723,0,ما به وسعت يك تاريخ از تو محروم مانده ايم اي آزادي
5890,43289,1,يا زعطوط خلصنا دجل ال سعود اسوء قوم عل الامة الاسلامية والعربية
16968,56674,0,حين سئل يوسف العظمة رحمه الله هل تظن أنك بجيش قوامه ثلاثة آلاف متطوع ، وستون جنديا نظاميا ستهزم جيش فرنسا المؤلف من عشرين أل
1082,38244,0,بالفيديو الحلاني يغني لحبيبته إسمع
11754,49614,0,وصول الرئيس سعد الحريري الى ضريح والده الرئيس الشهيد رفيق الحريري في وسط بيروت
2104,39293,0,سأوزع قلبي على هذا العالم اريد للحب ان ينتصر
9285,46944,0,ثم ماذا ؟ ثم يرحلون جميعا وتبقى لك نفسك التي قتلتها من أجلهم
13166,51190,0,هوا تركى هيتهور للدرجادى انا ممكن أصدق كله إلا كهربا معتقدش
12558,50488,0,اخر كلام من مصدر موثوق بدهم يبنو مخازن بمواصفات عالمية بتعرف اسلحة بالستية بدها دقه بالتخزين التشيد ب
1103,38265,0,مخربطينهم بالمستشفى هههههههه
6966,44420,0,إنني لا أخبر أحدا بك لكنك تفيض من عيناي ، أخبئك جيدا و يلمحونك على وجهي
10773,48571,0,غافل يا من تبارز من لا تراه وهو يراك
464,37614,0,تناشد البرلمانالاهتمام بكلية العلوم يعني المساهمة بمواكبة التطور الحاصل في العالم باغلب المجالات
13270,51303,0,نزونزي كنا الأفضل في المباراتين وتأهلنا كان مستحقا ، في الدور المقبل لن نخشى شيئا وسنلعب بكل قوة
9547,47220,0,لا من غزه زيك
3207,40438,0,بالنسبه لفطائس الحشد لك ماضل بيت بالجنوب ما عنده فطيس نسوانكم كامن ينيجن راح ابو البيت وشبعن متعه ع روح
3883,41137,0,مبسوط عحالك ماما ؟
11188,49015,0,سجل ايش
11009,48827,0,دعوة للتأمل انجازاتي رطب لسانك بذكر الله
11622,49470,0,الصدقة دواء منجح ، وأعمال العباد في عاجلهم نصب أعينهم في آجلهم
15019,53188,0,ليس دفاعا عن أحد والمذنب يجب ان يأخذ عقابه ؛ ولكن بعد التلفيق وفبركة الملفات ، هل كان وسام الحسن بريء من ملف فايز كرم ؟ ماذ
11251,49083,0,على امل اكمال ما كنت تحلم به للبنان الجميل الإستقلال
14736,52885,0,ليه هو مش معانا ولا إيه
12763,50723,0,لا بس ابي العب معكم
15665,53886,1,لازم يتحاكم لانه قبل يكون ذنب لابن زايد مقابل مصلحة شخصية معفنه
5911,43310,0,جولي شيك افضل شي
277,37421,0,للترفيه ؟ محاورة بين ضرتين
10198,47936,0,السلام عليك يارسول الله
4071,41332,0,ما أسوء ان تكون بين مطرقة الحب وسندان الكرامة
17076,56973,0,لم يعد يخفى على أحد ضرر عصابة جبهة النصرة والجولاني على أحدكنت قد كتبت قبل سنوات على الفيس وتويتر أني لا أخشى على إدلب من
3154,40382,0,ابو شوك مضغوط منك رد عليه بشعر حلوو
1156,38321,0,السفير الشامسي يستقبل المنسق الخاص ل المتحدة في فيليب لازاريني وقد تم بحث التطورات السياسية في والمن
17740,65785,0,ليتنا نكون مسلمين فقط كما أمرنا وليس مصطلحات لم ينزل الله بها من سلطان
13005,50998,0,لا انا مش عاشور
11901,49769,0,الرئيس عون انتهجنا سياسة مستقلة تماما وتحاشينا الدخول في النزاعات ودعونا الى الحوار والوفاق بين الاشقاء العرب ولما نزل
10145,47881,0,انا سميته انقلاب من عندي لان ما بعرف كثير عن السعوديين الامراء وخبرتك صارت الإستقالة بالتزامن مع محاربة الفساد كما تسميها
10902,48716,0,مدام رابعة نتمنى عليكي ايضا استضافة هؤلاء الفنانون الشباب ليهم شعبية و اصواتهم حلوة برضو السوبر ستار راغب علامة
9765,47453,0,هاد منيك
16698,55980,0,فليطبق سعد الحريري كلامه ويعلن أمام الجميع دعم الجيش والوقوف معه لرد للرد على الاعتداء الكلام لا يحمي أحد شعب مقاومه
8560,46153,0,كده كتييييييييييييير
14512,52657,0,ح تعرف انو الصحة اهم من المال
8573,46169,0,ارجوكم ردو علي هل فيه تعميم يلزمني امسك مناهج زميلتي اللي رافضه الندب وهي جالسه بحجة ا
16660,55924,0,بلاد العرب اوطاني ،،،،،، حزب الله حارب داعش والنصرة والتكفيريين اللذين قتلوا من أهل السنه أضعاف مضاعفه ممن
15566,53780,0,احا احا يعني مش اي كلام
18094,66222,0,ما أخفته القلوب ، أظهرته المواقف
12016,49891,0,باسمك اللهم نخوض دروبا جديدة ، آملين أن لا نتعثر صباح الخير
11534,49379,0,خايه لسا موسم مع الهلال عشان تزيد خبرته مع المباريات الكبيرة
3054,40281,0,أثمن عاجل بالعالم رفع العلم العراقي فوق مبنى قائمقامية و تحرير العراق بالكامل من تنظيم داعش الإرهابي
11706,49562,0,هناك فئة جديدة للتصويت جائزة الشعبية اليابانيةقومو بالتصويت لاجل اكسو سوف يحضرون الحفل في
14273,52405,0,واضرب الظالمين بالظالمين يارب
11608,49455,0,صباحكم خيرعذرا اليوم خارج التغطيةلاسباب الخ
6012,43417,0,ماذا على من شم تربة أحمد أن لا يشم مدى الزمان غواليا صبت علي مصائب لو أنها ص
3044,40271,0,هههه صحه
10622,48407,0,النوم بالمكياج هو من أشد أعداء البشرة ، احرصي على تنظيف بشرتك وترطيبها مهما كنتي متعبه
8789,46405,0,عالم جديد شجاع عن الرأسمالية في القرن الجديد الأخبار رائع ، ينصح بقراءته
12408,50325,0,ليك وحشة يا عم والله
1543,38716,0,بتصير تحكي وتكتب متل لي بيفهوا
9438,47108,0,الداخلية العراقي الأجهزة المخابراتية العراقية كانت تسمح للتنظيم بتنفيذ تفجيرات في العراق لضمان عدم كشف عناصر
3862,41116,0,و في كل فتحة معبر بنخسر من صحابنا ليش يا بلد بتعملي فينا هيك دحنا لو فتح المعبر شهر زمن صح مش حيضللنا حدا هنا الل
9265,46922,0,لا وجودهم بقى فارق ولا غيابهم لسه بيزعلني
16820,56192,0,جبهة النصرة ومعلمينهم الأتراك
10242,47983,0,دير الزور و ملحمة بطولية جديدة تسطر بدماء وبطولات أبطال الجيش العربي السوري وتحفر مساحة جديدة في قبر
15357,53552,0,إذا ما اليوم ح تعرف قيمه اهلك
7513,45004,0,جنوني وائل وحياتي وائل وعيوني وقلبي وائل كله وائل بوائل أنا
14888,53047,0,واخيراااااا دمبووووز
6550,43983,0,في صباح ، استيقظ الشعب الفلسطيني على أعظم العمليات الفدائية التي نفذت خلال السنوات الاخيرة ، عملية كنيس دير ياسين
1202,38370,0,مساءالخير والنور والسرور ومعطر بالوان العطور شكرا جزيلا على المتابعه هذا دليل على رقي شخصيتك ونقاء
7004,44458,0,وجودهم يزيد من معاناة الناس للاسف رفح
1194,38361,0,الكشف عن وثائق سرية اسرائيلية هكذا سعى الاحتلال لتهجير الفلسطينيين عام
3067,40294,0,أخبار العراق الدينالحوزة الشيعية تقيم مهرجانا في مدينة ذات الغالبية السنية بحجة ترسيخ قيم التعايش في الع
9311,46971,0,اغله شيخ
6433,43859,0,افخري يابنت من حمله يشيله عادت الويلان كسبن للجمايل اهلك الي تقطف الراس وتشيلهعلمهم معروف مايلزم دلايل
80,37223,0,سجل متابعة معايير التقويم المستمر مادة القران الثاني جميع الفترات
790,37945,0,فهريه بوراك بوراك بوراك نعم يا ورطه حياتي فهريه اريد اصير ام بوراك روحي الله يقلعك مو فاضي لج ولقرفج للضحك فقط
7447,44931,0,عمر الدنيا ما راح تكفيني معك الله يجعلك معاي دنيآ وجنه
14449,52594,0,هذا العالم مقزز و سيء و حزين جدا يا رفاق
2854,40075,0,قيل لأعرابي إنك ميت فقال ثم إلى أين ؟ قيل له إلى الله تعالى قال ما وجدنا الخير إلا من الله تعالى ، أفنخشى ل
1015,38174,0,في حضرتها فوصل عنان السماء القدس محمد ابو غنام فريق نبض الاقصى
13530,51592,0,المرأة هي السماء ولكن اذا كان الرجل لا يستطيع قراءتها في الداخل فانه يرى فقط الليل مجازفات كاتب
15292,53482,0,معليش بس تذكرت حركات بنات فصلي ايام المتوسط والثانوي جديا وش حركات الأطفال هذي ؟ استغرب كيف وصلوا
15395,53594,0,إياك والتباهي بفضيلة لم يتم امتحانها
16687,55966,0,بس بدول العالم الحكومة بترد ما بتكون ناطرة الدولة قرار من حزب ما اما اعلان الحرب او الهدنة
8901,46526,1,مجرما حرب إرهابيان لا عمل لهما سوى قتل أطفال سوريا
14464,52609,0,الكلمة الطيبة جواز سفر الى القلوب هكذا قد قيل
6611,44051,0,ههههه نوري
13504,51565,0,اولى العساف من كثر الفراغ الي عنده مايدري وش يسوي قام يلاحق الذبابه وينفخ وراها الحقوا عليهم قدامهم ينتحرون
7620,45114,0,فيك تفهمني شو هل فكر العظيم ومين فلاسفتو ؟ الجولاني ولا المحيسني ولا مين من هل شباب الطيبة ؟
7629,45125,0,حافلات تقل مسافرين فلسطينيين تغادر معبر رفح البري منذ الصباح
6093,43502,0,ايوا انا اللي قتلته عايز تبلغ البوليس نمرته ١٢٢
9144,46794,0,الكويت وتحت رعاية رئيس مجلس الأمة مرزوق الغانم تحتضن أول مؤتمر لمقاومة التطبيع في الخليج العربي
2554,39765,0,الحب قاتليوالحب حياتيلعلي عشت في سبيل قاتلي حياتيوقاتلي ما اقساه في تجاهل
10016,47739,0,رحم الله روحا تحت الثرى
12856,50825,1,ههههههههههه قال خلا أيران تختبئ كالفأر وهاي طيييييييييطططططططط للدب الداشر محمد بن سلتان
9151,46801,0,حبيبىنعم أدمنت عشقكأعترف لك أني أحبك بجنونفأنت سيطرت ع
8209,45766,0,عظم الله لكم ولنا الأجر باستشهاد نبي الرحمه محمد بن عبد الله ص
7060,44517,0,اللهم صل على محمد وال محمد وعجل فرجهم
2914,40136,0,هلا فيك
15806,54032,0,القضية هذي اشغلت بالي واجد ومن هذا المنبر اسكرها
4858,42178,0,امين يارب صباح الفل والياسمين
7890,45417,0,المقال يدل على قصور نظر الكاتب الذي اغفل جميع الجوانب و ركز على المعلم وحده
5111,42455,0,يلا بس روح ع الصين بعمل هيك
11274,49107,0,جيت المدينه داخلي طفل عسى الله يصلحهطفل بدويولد بدوي طيب و لكنه عنيدجيت المدينهوفي يدي طيب البداوه ومسبحه
13910,52006,1,مدرعة لعصابات الأسد على جبهة بصاروخ موجه
4605,41896,0,إني لم احل إلا ما أحل الله ، ولم احرم إلا ما حرم الله رسول الله ص
14422,52564,0,نعم ؟
3020,40245,0,اتوقع بيفوز فريق على الهلال
8558,46151,0,ارجوكم ردو علي هل فيه تعميم يلزمني امسك مناهج زميلتي اللي رافضه الندب وهي جالسه بحجة الضغط عليها لت
4302,41572,0,عذرا يا باريس ف فلسطين أصبحت عاصمة العطور ؟ فرائحة دمااء شهدائها أزكى من مسوك الدنيا كلها ثائرون فلسطينيون
13337,51376,0,انت الوطن
2389,39588,0,يا أخي مش مشكلة فركها أنت هلق بالسلامة وبعدين بنحكي
2118,39307,0,كيف أتحاشاك يا إمرأة حتى القبح إذا إقترب منك يصبح جميلا
8848,46468,0,وما عند الله خير وأبقى صدق الله العظيم
7973,45505,0,يارب قد أبكي سرا وتتعالى ضحكاتي جهرا قد أدعو إنني بألف خير وأنت وحدك تعلم ما يؤلمني ومايرهقني وما أريد فخفف عني وإرحم ض
4658,41962,0,لما قضئ خير الورى والموت قد إخفاه ناحت عليه بالسماء إنبياء الله وامحمداه
4860,42180,0,توصلو بالف سلامة
241,37385,0,اصحاب اللحي مالهم رأي ، بس يبلعون ويسكتون
3314,40552,0,كلهم صور للبايس وبس يكترو بخسر احذفهم
13117,51131,0,الف مبروك ياحبيب الملايين وترجع بالسلامة ان شاء الله
2281,39480,1,عندما تكون آل سعود فأعلم إنك ضد الصهاينة اليهود و ضد مخططاتهم لان آل سعود و آل زايد و من معهم هم أدوات و كلاب ع
10795,48593,0,لك مني ألف سلام وأجمل تحية وتقدير
1078,38240,0,اسوأ جاحه انك تكون متلخبط
16248,54521,0,التويتة هاي عم بتواسيني
16059,54312,0,بارك الله بجهودك العزيزة حجينا
3565,40813,1,اذا مرت كذبة ضد آل سعود ولم تفندها فأنت نزيه وإذا قلت ان نفت شيء ، تحدى امس احدهم وقالاتحدى السعودية تنفي ، فس
13663,51739,0,صحيفتك بالاستغفاراللهم اغفر لي ولوالدي ولأهلي وللمسلمين والمسلمات والمؤمنين والمؤمنات الأحياء منهم والأموات
15955,54196,0,الدبلوم وهم وفي ساحات الاعتصام لن يرضوا بالتراجع والاستسلام تقنيون
7471,44957,0,عبر عن الاشياء التي تزعجك لشريك حياتك بسهوله المدرب علي العيداني
14557,52702,0,عنجدانت شوبتأول ابشارك
555,37705,0,شوكه بعين الاعراب الحج القائد المفدى قاسم سليماني ادامه الله
8091,45639,0,ملخص مجريات الأحداث في الشرقية المحاصرة خلال الأربعة أيام الماضية حصار الغوطة
11574,49419,0,الاسلام المطبق من القرآن والسنة مافي داعي تحسين الصورة
5978,43383,0,كونوا مع الله حسابات دينيه تستحق المتابعه ،، لنشر الخير
5536,42919,0,سلمان بن عبدالعزيز ثلاث علائم واضحات على فساد قتله لشعب عمالتها الواضحة للأمريكان يل
547,37697,1,عيب على الرجوله ان تلتصق بهذا المستأنث التافه
1408,38578,0,جوزف عطية لباتريسيا هاشم اهدي حبيبتي اغنية الأولى من البومي الجديد ووالدتي هي اول من تستمع الى اغنياتي
11577,49423,0,لا تحزن فالمعصيه لها توبه ، والهم له فرحه ، والإكتئاب له راحة والضيقه لها سعاده ، وكل شيء له حل ، فقط ثق بالله و أصبر
1219,38387,0,صباح الخير على كل نفس طيبة
381,37528,0,يرد على الله حركة مقاومة ومقبول من جميع
3177,40405,0,لا أحد يشعر بأحد ها هي الشمس تحرق نفسها لأجلنا ، ونحن نتغزل بالقمر السمان
10337,48088,1,بعد مافهمتوا ياخنازير ليش استقال الحريري لأنو ريحتكم الكريهة طلعت ووصلت عابلاد العالم مع الزمك باسيل
2847,40067,0,لوحدك او مع العيلة راجع على السعوديه او لبنان كفى استهبال بجمهورك والله ما حدن بيحسدك على
15220,53404,0,أيش بدي احكي تاحكي كا راوحي ، وأبعرفش كنك عم تسمع بلهجتك
135,37279,0,حاضر
13275,51310,0,لاحول ولا قوة الا بالحسين
12244,50142,0,وهاب عزيزي سعد الحريري ، تستطيع أن تواجه العالم إذا كنت قويا في وطنك لذا إفعل ما يمليه ضميرك ومصلحة وطنك ولبنان قادر على
6288,43710,1,اي بعرف انكم متل عصاية الخرة ما حدا في يلمسكمهههه طول عمرنا نضحك عليكم ومعيشينكم بكزب
1534,38706,0,وعلى وين الدرب مودينا وعلى اي شط يرسينا يا بحر اتركنا ع المينا
1671,38850,0,الصبر من اهم مفاتيح النجاح في الحياة
15980,54224,0,الف مبروك حبيبتي رندة و التمام على خير
3045,40272,0,عااااش
15310,53501,0,حبيبتي كلو ولا خجلك يسعد قلبك ي رب
8610,46212,0,ضحكتك لحن واغاني
572,37722,0,يقول طنش حمير تصير امير وطنش بقر تعيش عالقمر
8779,46395,0,الف عافيه
16885,56359,1,نفذت الدولة المصرية اليوم حكم الإعدام ب متهمين بالارهاب من الاخوان المسلمين قرأت تغريدات كثيرة تبكي وتنتحب وتستشهد ب
15827,54055,0,لازم يتحاكم لانه حاصر غزة وجوع اهلها
13125,51141,0,أمس وبعد درس العشاء عن بر الأمهات والأباء وجمعنا فيه للمساكين والفقراء تقدم نحوي طفل سنوات وقال عمو إنتظرني
16219,54489,0,الله شنو علاقته على هذا المنطق لازم الناس كلها تعتب على الله لان ماكو شخص مصارتله مصيبه
17349,65355,0,السنيورة التحدي اليوم هو كيف يمكن أن نتمحور حول الحريري للوصول الى صيغة حكومية مقبولة
1022,38182,0,التوتر والانفعال اضاع على زفيريف الفوز
2436,39638,0,مساء الخير شنو رئيكم بجسمي رغم الصوره ماواضحه
14573,52718,0,ح تعرف الحياه لا تقف بسبب شخص ما
11438,49276,0,حديث داخلي بانقتان يحصلون على معاملة أفضل مقارنة بغيرهم من المشاهير في حفل ؟
5502,42880,0,تحب احلى لان تتحب مش مضمون الايام دى
13076,51082,0,فعليا عقلي صار
9463,47134,0,وهل يحق للحريري ان يفضل ما تبقا من عائلته وما تبقا من فتات ماله على مصلحة لبنان وابنا
15516,53726,0,خرررررافي الليو الهدف الاول د مسي
12800,50763,0,ألم يحن وقت المراجعة والاعتراف سبع سنين
5055,42394,0,بدون برامج تعلم طريقتين مختلفتين لتشغيل مقاطع اليوتيوب في الخلفيةستتمكن من الاستماع الى مقاطع اليوتيوب وشاشة الجوال مغلق
10652,48438,0,حزني كبير ولكن الله اكبر
11578,49424,0,أنا أتوقع مشاركة فريق أوراوا ريدز الياباني في كأس العالم للأندية الإمارات
16756,56076,1,وينهم النكرة الي يكولون ساعدونة ووكفوا ويانة بحربنة ضد داعش علساس خل يشوفون الذيول دولتهم شدسوي
9508,47179,0,ذاكرة مايكرو للايفون والجالاكسي احجام كبيرة هاتف
9408,47076,0,هههه احسن شي
3991,41249,0,حد يلحقني
13662,51738,1,ميليشيا حزب الله اللبناني الارهابي حسن نصرالله في تصريحات صحفية نسبت له من موقع ايراني فيردا نيوز أن
8633,46238,0,لما تشتاق وتظلك منتظر منتظر لأيام وساعات وتكون النتيجة خرا
958,38116,0,الى متى ستبقى ايران وحزب الله بموقف الدفاع من تصرفات السعوديةومتى ننتقل لمرحلة الهجوم وضرب العدو في عقر داره ؟
9455,47126,0,احب نغنى وصوتى هارب منى وصوتى هو انا وانا ضايع منى
7419,44901,1,قناة سما الفضائية مسؤول إيراني السعودية مصدر ايديولوجية فكر الإرهاب التكفيري
9470,47141,0,حقائق وخرافات حول اسأل حكيم حكيم ولا تسأل مجرب الام و الطفل
11224,49053,0,الولايات المتحدة الأميركية الخارجية الأميركية الأوضاع الإنسانية مرعبة في اليمن ونتشاور مع الحكومة السعودية لإيصال الم
15151,53334,0,لتستعجل راح تشوف بعينك
1762,38943,0,اي رايك بل جنس مع رجل يعشق ذالك
7053,44510,0,ياريتك ياشيخ تحكي هذا الكلام للمحرومين من النوم تحت قصف الطائرات الروسية لكانوا بصقوا في وجهك ما أجمل النوم هاااااااااااا
5149,42497,0,لا صباحك زي الورد خذي اسمعي هذي
2962,40185,0,وجه الرصاص أينما شئت في جسدي اليوم أموت أنا وغدا تحيا بلادي فلسطين فريق نبض الاقصى
16189,54457,0,ممكن قلب ع تغريده مثبته عندي
14166,52289,0,قد لا تشعر في نفسك أنك متميز ، ولكن من المؤكد أنك تمتلك أدوات التميز
7549,45040,0,بيقولك السلطة منعت دخول مواد البناء ،، بس ماحدا يصدق قصة الفحوصات ،، خايفين يطلع معهم الايدز
10481,48252,0,استخدم ابتسامتك لتغير الحياة ، لكن لا تدع الحياة تغير ابتسامتك
18003,66104,0,احزف السناب لو انت مش متابع باسل صيام
17550,65570,0,البدايات الحلوة بتذكرني باغنية لعبد الحليماولها قال قبل ما اشوف الحب وقبله ياما خيالي وطيفه تقابلوا وباخرها قال
16381,54682,0,حدد صندوق النقد الدولي ، باستخدام المقياس الأكثر موثوقية والمقبول الآن على نطاق واسع ، والذي يسمى معادل القوة الشرائ
5470,42843,0,الحسين بن منصور الحلاج
11095,48914,0,هههههههههههههههه انتي فش بعد وصفاتك خدي بالك لليوم ماشية ع وصفة ييييععععععععع اععععععع
3959,41216,0,مرحبلي يقول زياد لا تيأس إذا رجعت للوراء فلا تنسى أن السهم يحتاج أن ترجع للوراء لينطلق بقوة إلى الامام ويحقق مرادك
4231,41501,0,اي مساق ؟
1063,38225,0,إذا ساد القوم فاسقهم وكان زعيم القوم أذلهم وأكرم الرجل الفاسق فلينتظر البلاء الرحمة تحف العقول
11307,49141,0,بتزبط حريمز انت ابعتي مسج وما عليكي بالباقي
15257,53443,0,اللهم صل وسلم على سيدنا محمد
9189,46842,0,صايرة أحب أغاني وائل كفوري ع غفلة
6317,43739,0,عادي ما فهمت ؟
7618,45112,0,اخجلوا ع انفسكم
10569,48349,0,احد من الناس صاحي
13949,52051,0,هذا رصيف مكرروه يأثم من يلتقي عليه
2598,39812,0,دعاء الاستفتاح سبحانك اللهم وبحمد ك وتبارك اسمك وتعالي جدك ولا أ له غيرك
12715,50671,0,أبو علي
6358,43781,0,بصوت اسماعيل تحديدا
101,37244,0,كونك حر أن تقول ما تشاء على مواقع التواصل الاجتماعي ، فهذا لا يعني ولا يبرر أنك حر أن تشتم من ليس من رأيك أو أن تهدر د
10720,48510,0,من ساحات المسجد الاقصى
6352,43775,0,مرحبا ، نتمنى أن تعلم أنه عليك ااتسجيل معنا ، المشاركة في الإستطلاعات لكسب النقاط وإستبدال هذه النقاط بالجوائز
2348,39547,0,إن دموعا تسيل خشية لله ،، فلتكن أنهارا جارية
3210,40441,0,ان التطبيع مع الصهاينة سياسة قاصرةوضارة للقضية الفلسطينية وان التطبيع جريمة وخيانة
16735,56040,0,لك مو حرب اكتر من حرب والله بدك تخلص الحرب غيري صورة بروفايلك
7733,45238,0,كلام جمال عبد الناصر
9731,47418,0,انستقرام تحديث سينقري اراكم غدا غدا فوكاكا قبه ياهو جوله
17291,57638,0,مؤخرا كسرت القاعدة المانعة لتملك الفصائل العسكرية الغير منضوية تحت سلطة الدولة وسائل عسكرية متطورة كالصواريخ الحوث
1941,39123,0,كتاب طوابع وريد
