ANOMALY,FULLTEXT
0,سلمت وسلم لسانك
0,فخر لطائفتنا وعزتها رجل التواضع والكرم والوعد الصادق  مناشدا باحقاق الحق والعدل ويا ليت المسؤولين في
0,الله يوفقك
0,في اليوم عندما جلس موقفه واصبح يفكر كانسان معظمهم قالو عنه انه من مدرسه كمال جنبلاط وانا
0,جبران باسيل لحاله فيلم
0,تذكير بفتره بالتحديد حرب ايار كل الاحزاب قالت شكرا قطر
0,هذا مجنون رسمي او يخطط ان يصبح خروف في بعبدا
0,جبران باسيل مهضوم كتير قال بدو يعمر سوريا وهوي ببلدو لبنان مش قادر يعمر مجرور
0,امن الكيان الصهيوني حطلي ياها
0,كتبت تويت من يومين  توقعت فيها اتهام جبران باسيل بسرقه السندات القطريه حطيتها بال قلت مش معقول نوصل لهالدرجه
0,عوده الشعب سالم غانم بجهود طانت مني غانم
1,له يابو شخه ما ضل الا وهاب
0,عندما يصبح القضاء مستقلا ولم يتبع من خلال سياسي لتعينه في الجسم القضائي ممكن ان نتخلص من
0,وسام الحسن كان رجلا الله يرحمه صار بديار الحق بس شو منشان زهير الصديق وشهود الزور
0,يا صوت الحق
0,اللهم زدها سنكحه وعصمصه
0,انت مقهور لان مش طالعلك شي من قطر
0,تزوج ابنتي واعطيك وزاره الخارجيه
1,كل خرا
0,رياض سلامه مرشح دائم للرئاسه ولكن يبقي جبران باسيل افضل الشرين
0,جبران باسيل من اي نوع هاد فريد من نوعو لسع ما نزل موديل متلو فاشل بدرجه برفيسور بلفشل
1,كذب وسلينا ما انت يابتكذب يابتبعق
0,نشل حقيبه النائب العام الاستئنافي في جبل لبنان القاضيه غاده عون امام كنيسه قلب يسوع في محله سامي الصلح
1,كول هوا ما الي جلادتك بس لمعلوماتك جبران باسيل داعس بقلبك
0,طائفه بامها وابيها مازالت محرومه
1,هه سعودي شو هيدا مرتد لولد لولد وتاني شي كردي
1,خلص كول هوا العمي بقلبك شو حاقد وسخ الله يحشرك مع يزيد اللي علمك هالحقد
1,كول هوا
1,شو هالمسعور وهاب
0,ليش بدها تتشكل الحكومه اذا ما راح يتغير شي لا العقليه ولا النفسيه ولا الشهيه ولا بعد النظر ولا التصرف
1,لحام ولوطي وطبل
0,طرمب اول مبارح سننسحب فورا من سوريا طرمب مبارح سننسحب خلال ثلاثه اشهر من سوريا طرمب اليوم سننسحب خلال فتره طويلهمن سوريا طرمب بكره لن ننسحب من سوريا طرمب بعد بكره ابوكم علي ابو سوريا
0,يجد عمامت سوداء طليت بالابيض احزرو المراوغين
0,ونحنا كمان جبران باسيل فتح لتدريب كل الشباب اللبناني علي الشغل بالخدمات النفطيه لانو عمال لبنانين هيك القوان
0,قبل نفوق المقبور حافظ واسرائيل تضرب سوريا الي اليوم وبدون رد شو السبب ياوهاب
0,وبما انك طلعتي تابعه لحزب روحي حاسبي جبران باسيل والفساد والسرقات
1,صعب تشرح لواحد ليش فعليا لازم يهتم بباقي الناس ويكون عنده وهو تيس
1,الي اين يافصعون السياسه ياجبران باسيل في زمن التبعيه والتعطيل
1,شكلو زمان محدا قلكم كلو خرا عموما كلو خرا
1,خلص كول هوا وروح شخ ونام لعن ابوكن واحد واحد اوهن من بيت العنكبوت
0,بس جبران باسيل عم يخبص كتير
0,الحماقه هي تبرير افعال باسيل وصرفها حماقه ليس احمق بل ذكي
0,نعم انا شيعي جعفري اثنا عشري واتشرف بذلك واعشق طائفتي وطائفيتي واعشق كل ابناء طائفتي
0,عنجد اول شي بدي هني اذاعه الجديد لانها اول شي بتهتم بالزعران وبتسوق اخبارهم لك مين هيدا
1,الحق مش ع بول بريمر الحق ع الحمير اللي سمحه ل بول وغير بول يحتل بلدهم
0,نسيت تقول الشهيد
0,سياتي اليوم الذي سيدفع فيه الظالمين كل الظالمين ثمن افعالهم
0,عن جد باسف لهالعنصريه وتاليه الزعيم والخطب الرنانه  بتاسف يكون عنا بلبنان يلقون اشخاص يرمون
1,وانت ابن شو يالوطي رئيس حكومتك لبناني بامتياز يحمل عده جنسيات متل اكثريه نوابك لي بيحملوا كذا جنسيه وما بتسترجي تجيب سيرتن ويا جاهل هيدي اكاديميه ولتصحيح نعتك بل الجاهل بعتذر من العصر الجاهلي لي ما انجب متلك  ع فكره الحريري والطائف
0,بدا ثوره علي حطوا روبورتاج صغير عن جبران باسيل وانهوه بجمله ما تكون متل جبران
1,كول هوا وطلع ع شغلتك
0,معالي الوزير نحنا شو دخلنا بكرا بيتفقوا قطر وسوريا وبالاخر بنطلع نحنا الخسرانين بالسياسه في مصالح
0,في ع مار مخايل قد ما زغير ما بيساع الا طاوله لشخصين بيقعد عليا صاحب ال وخطيبته
1,ما لقيت ولا تعليق بقول انك سوي والي مش سوي عندك هو عند كل العالم سوي يعني انت الاهبل ولا واحد علق بصفك
1,طعمرك مازنخك وم اكذبك العقاب لوهاب وهاب قاتل ابو دياب
0,مش انت لبتقول مين بيسمي شيخ الطايفه الطايفه بريئه منك ومن امثالك وطالما بالجبل في دروز شرفاء
1,شكلك متل شكل ابليس روح طم حالك بشي كبيني العقاب لوهاب وهاب قاتل ابو دياب
0,جبران باسيل عام ما عنا مشكله ايديلوجيه مع اسرائيل من حقها تعيش بسلام
0,لي اصلا اكتر بلد عربي قراراته داخليه ميه بالميه والدوله بتشتغل فيه بلا ميزانيه وبلاحكومه
0,ورح يعملولك اكتئاب وتوحد سعد الحريري تاج راسك وتيار المستقبل خلاص لبنان وبيروت التانيه شاهده ع انتصارات رجال الدوله
0,مافي احلا من المصاري مهيك
0,كفاكم هبل ايها الساده الجنبلاطين لا اوامر من حزب البعث ولا من النظام الاسدي
0,ولك هيدي حطيتا هون تويتر كمان هه
0,بتاريخ لبنان كله ما في سياسي تعرض ل اعلامي سياسي ممنهج متل جبران باسيل وقبله ميشال عون
0,صبح ربك يارجل
1,صامت عليه جاموسه حامل مقمله مجروحه ببطنها والجرح متقيح ومحشي ذباب وخنافس وعناكب وصراصير ونمل احمر عضاض وبق جاقمو الجوع
1,بشرفك خراس لانو كلامك كلو كذب واذا زلمي نزال علي مكتب المحاماه والد هودي الاشخاص وشوف الهويات
0,الحق علي جبران باسيل مش عاجبك روح تشكي عند كوفي انان
0,خبرو هيك للغالي
0,ما بعرف ليش بتذكرني بنشتكين
0,عثمان الي حبس ومن ثم الي مزابل التاريخ
1,كول هوا بالعبري
0,مبروك للفائزين والله شغله كبيره
0,للاسف هناك من هو محسوب علي نيار المقاومه يشكر قطر علي حضورها الموتمر
1,سمعنا سكوتك يابغلول
0,يا عنتر مين عنترك العقاب لوهاب وهاب قاتل ابو دياب
1,فخامه وين الفخامه الفخامه خروف خروف حولكم حسن زميره خرفان قطيع لخدمه الفرس الصفويه انجسه ليس في لبنان
0,مع شيخ الشباب معالي الوزير جبران باسيل
0,بخصوص موقف جبران باسيل بالنسبه من العداء مع اسرائيل انه ليس خلاف ايديولوجي اين بيانكم من البحث الذي توعدتم به  ؟
1,جلدوك جلد ما قصروا ولله يالاجئ
1,ولاك انت يمكن سوري او جربوع او حيوان بس كون اكيد انو الحريري بصرماينو داعس عليكم
1,مين هالحشره ليرسل وفد هه بجد مجانين انه باخبار العاشره بكاراكاس هذا وقد زار وفد م
0,عنا جبران باسيل بده يعلم امريكا وبريطانيا تدير دوله بدون ميزانيه سبقناهم بسنوات ضوئيه للمصرين
1,يلعن اهلك بتقلك ايران ياحاقد يابلا ضمير شو خص ايران يانجس يالقيط
0,علي شو بدي رد اسمالله بطل طالع بي اسمك
0,اسمحولي بالمشاركه وانا بعرفه واول حرف من اسمه جبران باسيل وعمه كمان متله نسونجي
1,لو كنت سوري يمكن كنا عذرناك بس انك تكون اعرابي وجاي تاكل هوا هون بحط البوط بتمك ولاك
0,ما بتحب جبران باسيل انت حر بس صعبه كتير تتهموا بالسرقه
1,كمان انتا سوري ولاك قرد ولا
1,كول هوا فطس لملكك انشالله بلكي منخلص من عدد اليهود الموجودين المدعين انن مسلملين
0,الدوله اللبنانيه واقطابها تريد ازاله اسرائيل من الوجود ولا تريد السلام العادل والشامل ولا مبادره بيروت
1,جبران باسيل معتوه
0,الانجازات يللي حكي عنا الوزير انو عملها بتضوي لبنان وقبرص
0,دخل هالبسمه ياقاهرهم
0,هو المحايد عن الحق يامعالي الوزير ملام كيف بالاحري بدو يكون وضع الي بيكب زيت عالنار وبيضل
1,الملاحده بقر ياخي
0,انت بس شاطر تغرد هه خلصنا بقا ما انت كنت بالسلطه الفاسده بكرا بس تجي وزير بتغير رايك
1,بعمره السوري ما رح يكون في خير لهالبلد ولك متحملبن نزوح مليونين سوري ولا بلد بالعالم استقبل هالعدد نسبه لحجمه وتحمل ما تحمل تبعات اقتصاديه وامنيه وبيجي نائب سوري جربان بدل ما يشكر لبنان بقول لبنان استفاد من ازمه النازحين  طول عمركم ورح تبقوا نجسين
0,جبران سبب ثقب الاوزون باسيل
0,الشاعر والاديب العراقي يتكلم عن دمشق وليس عن بشار الجزار
1,هيدا واحد سفيه
0,انصحك باكل الارنبيط والفاصوليا يوميا لانو ضغط الهوا عندك صار كبير ورح تفقع  اخرج بسلام ياجني وريحنا بق
1,يا كلب سوري جربان بيت حريري اصحاب ايادي بيضاء علي مدينه طرابلس مش ايدي ملطخه بالدماء والمجازر وتفجير المساجد ياكلب النظام سوري
0,موضوع اوزيل هو حرفيا قصه يلي ماله قصه وهو حرفيا ما لازم ياخد دقيقتين من وقت الواحد
0,صهر الجنرال جبران باسيل تحدث امس عن الحصار الذي تعرضت له قمه بيروت الاقتصاديه
0,غريب في كتير بضحكهن يمكن انت جاي من غير كوكب ع كل حال رح اعملك بلوك وريحك هه انا بقول هالمره فهمت النكته يللا زحط
0,هجوم قوي من وهاب لا تدفع الا للشر
0,البقاء للازعر
1,السنه تاج راسك ياواطي الله يلعنك ويلعن هل الخلفه
0,لا تحزني ياميرا هذا زمن الصعاليك
0,ما دام كل طائفه لها زعميها وله نفوذه بالدوله وله عبيد له بالشارع لاتحلم بالاصلاح
0,سيد العاقلين سيدي العزيز وئام وهاب يجب طرد الشر من بيننا سيد قرضاوي الاول فزاعه الامه
0,لا انت ولا انا فينا نقرر عن الكبار بس اللي فيني قولوا انه رئيس التيار اسمه جبران باسي
0,العما طلعوا الشباب لا بيعرفوا فرنساوي ولا بيعرفوا انكليزي
0,هه شو هال عفيف انت وحش فداك ومستعدين نصير كرمال الحزب نحنا ريس عفيف
0,بشار  حتي الثوره ما بقي تنفع لان ما في توازن قوي
1,سوري  وعم تطاول ع اسيادك ولك انتو ما بتستحو  ولا ياكلب ياصرصور هربتو من بلدكن اقل من نسوان  وراحوا رجالنا اللبناني نضفوا وراكن ياجربان
0,انور الخليل عندما قدم للرئيس عون لائحه بالمفسدين والفاسدين ورد اسم جبران باسيل فيهاوضع الرئيس عون اللائحه في خزانه
1,تفو عليك سوري جربان مالنا ومالكم حريصه تحرقكم انتو واهل فلسطين
0,متلو متل الجسوس اذا ما جاب اخبار ما بيقبض والخواجه هون نفس الشي كل ما طول لسانو كل ما عبي الجي
0,في كتير نسوان عالفيسبوك احلي من ولادن هل هالشي تابع لنظريه التطور عند داروين او انو لازم نعمل عمليات تجميل للولاد كمان ما بعرف
1,واخرتك فلسطيني ابن كلب
0,فليعلم المظلل ان الحقيقه ستظهر والقاتل ومن خلفه الي غياهب السجون
0,كان الزلمي معتذر رئيس جمهوريتك وصهرو قلقو ربو هني ويتصلو
1,فلسطيني كلب الفدافي ولعلكم صوابع شمع  ولم يتمر فيكم  تفو عليكم وعل اليهود  جنس واحد
0,كم انت عظيم حضره القائد
0,يا وئام عم تخرب صاير كلو تامر علينا الوهابي والاخونجي فقط للامانه
0,نشالله كل لوظائف تصير علكفائه الله يطول بعمرك معالي لوزير
0,بعد الادانات لتصريح الوزير جبران باسيل لقناه الميادين لازم نذكر انو تصريحو بينسجم مع سياسه لبنان القديمه بالسلام
0,لا تقول انو بدك تشبه الاسد لبثار والضباع لل المعارضه والدول التي ثاعدت بثار بالاخوه
0,وزير الخارجيه اللبناني جبران باسيل سمو امير قطر كسر الحصار المفروض علي بلادنا  وحضر لبيروت في مبادره لكسر الحصار
0,يريد اعمار سوريا والزباله تطمره في بيروت
0,المشكله هي جبران باسيل يلي بدو يحكي ويشتغل بكل البلد وبكل الوزارات علي كيفه
0,مش لمظفر النواب هي يافهيم  هي لفادي عزام  اذا بيعرف انك سارقها بغباوه بينجلط اساسا هو بهي القصيده
1,سماحته مامات بس كان عنده اسهال شديد وعنده عقوبه ايرانيه وعنده جبران باسيل سماحته بس يفطس ريحته راح تملي العالم
1,بنت الكلب كانت شمتانه بالكيماوي
0,كل الاجلال والاحترام الاوفياء بيتذكرو كرم اهل دمشق دمشق احتضنت اللبنانين في محنتهم والعراقين والفلسطينين
0,ذاك الي مبني علي ساس وساس بطيب والجود يوقف من غير حراس مرسوم بالشجاعه والتواضع وين ماخطت رجليه بوخالد اكيد ما
0,خط الاحمر الوحيد هو القانون ياعمر وكلنا تحته
0,كانت دمشق مثل ماحكي النواب لحد ماستلموها بيت الاسد ودمشق لم تعد دمشق واصبحت بيد الاسديه
1,طيط عليك وعلي وهاب يعلن اللي عطاكم الشهاده انتو الاتنين اجحش من بعض
0,اختبار بسيط لمعرفه اذا كان واحد وسخ هل يستخدم كلمه حثاله لوصف مجموعه من البشر  ؟
0,اذا موظف فجعان رئيسو قلو بعطيك كم ساعه زياده وسب جبران باسيل شغلتنا نقعد ندافع عن نفسنا نحنا   ؟    ؟
1,خليت صرمايته لكم ياتسلاب ايران
0,فعلا غريب هالمخلوق محاولاتو اليائسه ليتزعم الطائفه ما بتكل ولا بتمل
1,الكلمه الوحيده الحق في حياتك النجسه يالئيم نهاب
0,وهيدي صوره للحبايب يللي جالطينك صبح وظهر ومسا
1,بدال ما تكلم عن تغريده لئيم ما شفنا دولتكم دوله الحمارات تدعم لبنان وماشفنا حضوركم
1,لازم يشيلو من هالدوله عم يعطينا هوا نجس كلو جراثيم
0,هل هي فعلا مراكز ابحاث
1,خراس ولاك
0,قد ما عم نشم الريحه علي طريق المطار صار عنا عدوي الاستبقار هيدي لبتجي بعد الاستحمار لانو الحمار بعد كم مشوار بصير يعرف الطريق لحالو بس البقر قد ما تعلمو ما بيتعلم بضل هايش ونحنا هيك صرنا شعب هايش وعنا جنون البقر
0,جبران باسيل لم يقدم هو ياخذ فقط بتحط نفسك بمواقف بايخه
0,تقبرني جبران باسيل قبل ما تنسينا زعامه كميل شمعون وانجازاتو  جيب الكهرباء يلي وعدتنا فيها
1,نقول له حقها صرمايه  مش حقها الامان
0,انها المومياء اللبنانيه فلبنان اصبح كالمومياء المحنطه تحمل التاريخ ولكن بدون حياه
0,جبران باسيل لانه شخص انتزع رئيس الوزراء من فم الاسد لان صادق والاهم لانه ذكي
0,هني ضايعين بين فوبيا العماد عون وفوبيا جبران باسيل
0,انا مش عم قول ما في مشكله بس المشكله ليس من جبران باسيل ولا من الرئيس عون
0,النزوح ياخوان اللجوء ياجماعه الخلفه ماشيه  ولا من يسال  للامانه جبران باسيل وحده لولب القصه في كل المحافل
1,زنخ وتقيل الدم ومستنسخ وما حضرتو ولا بدي احضرو قدح وجم
1,كول هوا من ع هل صباح مايعجبك انقلع يقطعك انت وياه اللهي
0,جبران باسيل طلع صاحبو للسيد
0,هذا المليار ليس حبا للبنان وليس تبرع ولاهديه علشان يشري ضمائر ويشري ناس حقيره تساعده
0,انت روح عا وطن جديد ولا يهمك بندبر حالنا
0,شكرا لك علي هذا الوصف الاناء ينضح بما فيه
0,الجواز باغلب الحالات بيكون مشان السفر برا المانيا الي حد قريب كان في بديل لجواز السفر يلي بيقولوله السورين الجواز الفضي او الاحمر هاد بطلوه فصار يلي بده يسافر بده جواز سفر من السفاره
0,دائما العنايه الالهيه تنقذ لبنان من الشر المتربص به الرئيس ميشال عون رئيس للجامعه العربيه لاربعه اعوام
1,فرنسي جزائري اليوم بكل وقاحه واقف قدام السفاره الفرنسيه بعلم الاسد وصوره وصور تشافيز وعلم فرنسا الحره بيحارب الامبرياليه يعلن ابوك
0,دفع الاموال مقابل ان لا يتطرق لبنان لسوريا ولكن عون تطرق لها في كلمته فخرج امير قطر بعدها مباشره
1,اعوذ بالله يمكن اليوناين النور الالمان ما بيعملوها ابدا اعوذ بالله
0,من كلمه معالي الوزير جبران باسيل في افتتاحيه القمه العربيه
1,انتا فلسطيني شو دخلك يازنخ ياملكوف بالخليج ياجاحد وطنك يامرتزقك ياكلب
1,بس لو بتصلح ضابط سوي ل ضابط سوري ياطنبر الجاهليه يعق
1,هه كول خرا ياعرصا
0,الكهربا فقاسه صيصان  الخارجيه سياحه وسفر لجبران  وزاره الفساد حاميها
0,المهم ايمتي رح يستدعوا المجرور عالتحقيق
0,نحتاج الي شعب جديد
1,لو ما كان جحش ما كان صار قنصل بلا مؤاخذه
0,فكرهم دايما رح نسمحلهم يقتلو القتيل ويمشو بجنازتو
0,باسيل من سنه معمر بنايات ورقم ليس للمبالغه المشروع القديم بنايات والجديد بالبترون  وانا شخصيا بعرف
0,انشالله يابيتر كل السياسين الي زوال اولهم جبران باسيل والتيار العوني وبعدين منفكر نرجع نعيش بلبنان
0,والله مني عارف شو انت انتو دمرتو البلد انت وامثالك
0,رئيسك للابد
0,جبران باسيل ل  ربما علينا تعليم الغرب كيف تدار بلد دون ميزانيه
0,اخي الحاج اذا شعرت انك محرجا من الانتقادات لتصريح جبران باسيل لا داعي لان تهاجم المنتقدين
0,مع احترامي الك كرمال لا تبقي عايشه باوهام للمستقبل  هيدا التحالف ماشي مع ميشال عون شخصيا
1,لعمي بقلبك شو بتنبح
1,هيدا حيوان سوري
0,كنت بدي استعمل جمله وانت الصادق بس معك ما فيني استعملها لانك ما بتعرف شي عن الصدق ف رح قول وانت الكذاب
0,و عودك رنان ضلك عيد ياحلو هه
1,العمي بعيونكم شو حكا كلكم انبحتوا عليه طبعا لا اهلا ولا سهلا فيه صيروا لبنانيه مابدنا تصيروا بشر تحياتي وئام وهاب
0,ودايما جبران تقيل الدم وتقيل عقلبنا وتقيل عالوطن وبكل اللغات
1,مقاوم للناس المريضه هيدا صوص سوري اخي رضا او ايراني
0,نفتخر بك جبران باسيل جبران
1,هيدا اصله سوري ويجب سحب الجنسيات من السورين لان ما النا خير بهيك ناس
1,والله العظيم انتم فعلا اكبر اكذوبه واغبي من كذا ما فيه ي
1,والله اذا بتسد بلعك بكون اريح العمي ما ازنخك
0,اكبر من الحذاء بشوي
0,بالاذن من وليد بك الصيت لحضرتك والفعل لغيرك بخصوص تقلب المواقف السياسيه مش عم نستطيع نلحق علي تقلب مواقف الوزير جبران باسيل
0,شو صار بالاخبار المقدم ضد حضرتك من قبل مجموعه من المحامين بجرم اثاره الفتن والتعرض للسلم الاهلي  ؟
1,العمي ما اجحشك روحي اسالي من وزير شؤون النازحين ومين عم بستلم اموال النازحين قبل ما تتفلسفي شو النفع اذا بنت حسب ونسب وجاهله  ينعقون مع كل ناعق
0,لا ولو النازحين بيستهلكوا  ميغاواط خلي الارقام دقيقه
0,اعملو لي بدكن ياه كل شي بوقتوا حلو والبحر بكذب الغطاص والله كريم
1,يقطع عمرك ما ابشعك
0,معليك الفساد من راس الهرم البلد كلوا فساد شو وقفت علي هيدي المخالفه بس الاهم انو العهد قوي
0,ليكون بمعلوم معاليك لم ينجح اي علوي بالرغم من الوعود الكثيره التي وعدنا بها التيار الحر وباقي اذار هذه مهزله
0,مياومو الاعلام بدا ثوره علي الي عم يمول محطات تلفزيونيه لبث شائعات علي العهد وفخامه الرئيس وعلي وزيرنا الملك جبران
1,عاهره
0,قطر لها سياستها وحساباتها وكن اكيد انه لم يكن ليدعس في لبنان لولا خلافه مع السعوديه وعلاقته الجيده
1,فهمه لهالحيوان باسيل
0,شو السر كل ما يعمل جبران باسيل مقابله مع محطه اجنبيه يعطي الحق لاسرائيل بالوجود
1,هيدول النازحين شو طينتهن يرجعوا ع بلدهن ولك يرحموا انفسهن ويرحمونا العمي بقلوبهن شي بيجنن
1,يا بهيم قطعنا علاقتنا مع ذيلكم قطر بسبب استضافتها ودعمها للارهاب
0,بس كيف بتساءب ما بتهاجموا الا جبران باسيل
0,بدك تسالي معلمك كيف نهب الدوله ومرافقها ومرافئها وكيف نهب الناس ودفعهن خوات اساليه عن احواض المرفا
0,عافيه الشام عافيه الامه
1,هه خراس البرازيل مهاراتهم اخسن من لاعبين الفريق اللي يلبس مخطط
0,نحنا اهل الجبل مش معبرينك ومتبرين منك بدك بفنزويلا يعبروك الله يثبت علينا العقل والدين
0,اخي المريض قم بزياره مستشفي الامراض العقليه قبل ان يستفحل فيك المرض الخبيث
0,وطننا يحتاج الي مسؤولين جدد
1,شاوري معلمك طنبر الجاهليه بالاول قبل ما تغيريها بلكي الو راي تاني او مثل عادته بيستعين بصديق حبيت
1,خوش معارض واطي والله
0,يا عفيف ياشريف ياطاهر لازم ينعملك مكان لنصير ناخد بركاتك واخلاصك ياحرامي المدينه وقاتل محمد
0,ايه كنتوا رحتوا عند جبران باسيل تشكيتوا هودي حلفائكن الي قالوا عن شهداء الحزب الاشتراكي الي حموا عرضك
0,نحن بحاجه الي وطن خالي من امثالك  متي ما ذهبت ياوئام الوطن بالف خير
0,جبران باسيل حليف المقاومه بحديث مع
0,هلق جماعه نحنا فينيقين متلبكين انو نكون ضد تونس لانن اسلام ولا نشجعون لانه سليل الفينيقين  ؟
1,حاطين جبران باسيل وقاعدين جبران قال هيك جبران حكي هيك روح يابهيم شوف زعيمك لي ناهب البلد من سنه وبعدو
1,شكلك مغروم بالصرامي
1,توقعات ابو الزوز لسنه طالما انت لبناني شو ما كان برجك جايتك ايام خرا وخوازيق ايفري وير
1,حافظ اسد والسلاله اذواق لك هاد كهريس صرف صحي كبينه خرا اذواق مين يامه الله
0,الف تحيه لامير دوله قطر
0,ياليت تجارنا مثله
0,اننا علي ثقه انك لن ترتاح قبل انا تبين الحقيقه مهما عمل من تضليل
1,ولي كلي حالك بقي وانضبي العمي بقلبك شو وقحه لمعلوملتك بالحرب فيه البريء يفل متل اصحابك النازحين والباقي مانه بريء
1,فرنجيه وبري وكرامي الي مزابل التاريخ الوراثه السياسيه يجب ان تنتهي وبري امير ومجرم حرب قذر
0,اصابني الشك انه من عائله الاسد وتبناه لبناني
0,جبران باسيل بدو يعلم امريكا ولندن كيف تدير بلد من دون ميزانيه  ونحن اخر انتاج عنا كان بسكوته الدبكه
0,انت ما جاوبتي عالسؤال وهاب ماذا عن ثروته يالولو التوحيد
0,كلام اصاب كبد الحقيقه
0,لعله يكون المدماك الاول لالغاء المحاصصه الطائفيه في الدوله
0,وهاب اقترح عرض عماد عثمان علي طبيب نفسي قبل ان يدمر المؤسسه
1,العاهرات اشرف من طبل الجاهليه
0,قطرلم تبن بيوت اهل الجنوب قطر ساهمت في اعاده بناء البيوت التي دمرت في بنت جبيل وعيناثا وعيث
0,جبران باسيل هدد اسرائيل بامنها وقال اذا كانت اسرائيل تريد حقا ان تضمن امنها وهذا من حقها  اذا عليها ان تتوقف
0,هل لنا برجل كهذا
0,مياومو الاعلام موضه العصر فقط للهجوم علي العهد وعلي جبران باسيل
1,بس حابب شوف كلاب العونيه كيف راح يكون تعليقهم علي وزير الصحه بس اكيد راح  يطم رؤوسهم بالوحل
0,ازا باسيل ما صارلو يبلع البلد ما راح تتشكل حكومه صار وقت الحربري يوقف فجع جبران
0,السيد جبران باسيل بعيدا عن اي تصنيفات سلبيه واعتبارات سيئه لا تليق بي
1,اخذتوا ارضنا وقتلتوا شعبنا وجاي تدافع عن فلسطينيه بامريكا  يازلمه كول هوا
1,احترم مشايخنا ياقرد ياحقير يانتن ياعفن ياكيس باطون
0,كفو
1,سكت كلاب العونيه فلت كلاب حزب الله القافله تسير وكلاب حزب الله تنبح
0,نحتاح شعب جديد
0,زبون السورين منذ اكثر من عشر سنوات
0,عقابك قريب
0,يللي عملولك شد عصب وانتخبتن روح شد عصبك ودفاع اشتراك موتور عصر الانجازات
0,نحن ما نطلبه من مشيخه العقل ان تكون لكل الدروز وليس لفئه دون اخري وهناك وقت لتصحيح الخلل اينما ما وجد
1,ما تقول الا عوني فلتان من الزريبه لا اهل ربو  فيها  كلاب العونيه ما عندهم غير قلت الاخلاق مثل معلمينهم
0,متي دعمت السعوديه داعش والنصره
1,هل يجوز ان تبقي دوله يقودها مجنون هو يوسف القرضاوي يفتي لها بالقتل والتخريب وهي تدفع لتنفيذ فتاوي هذا المجنون الذي
0,وقت جبران ما ب كفي لبنان
1,تعا لدق راسي فيك ياحيط وبالنسبه للكلاب العونيه احلي كلاب ع المزابل
0,هه كيف عرفتي
1,كول هوا ياكلب انضب
1,انت منافق وفار مز العداله
1,روح لطوم راسك بالحيط وعيط ما شفت اوسخ من كلاب حركه امل من كبير العيله ونزول
1,شو خلصنا من العونيه طلعولنا كلاب نصرالله يهوشو
1,كول هوا ولا
0,يسعد صباحك ياريس
1,هه علي فكره بس اقراي رد وليد بيك منيح حاجه تتحمرني
0,امير قطر ياتي باوامر امريكيه لمهمه محدده وهي تحويل المؤتمر منصه ضد سوريه والتحريض علي رئيسها
0,الكل يتكلم عن الفساد والكل يتهم الطرف الاخر وكان الاشباح هي الفاسده واهل السلطه اهل الخير والشرف مش مقبول
0,شو قطر ماعم تدفعلك
0,كيف تضعون حدا لقطر اخبرنا حضرتك
1,انتو العونيه ضيعان الحكي  معكون  ارطيط كلاب  كيف الله بلي لبنان فيكون
0,شكرا جبران باسيل علي كل الجهود التي قمت بها من اجل انجاح القمه شكرا لك علي مقررات الخاصه بالنارحين السورين
1,سدو ياخروف قوي نبضك هلق العقاب لوهاب وهاب قاتل ابو دياب
1,اردوغان اكل هوا
0,مجتمع من الخراف سيحكمه عاجلا ام اجلا حكومه من الذئاب برتراند دي جوفنيل
0,مدري مين  زبط اخلاقك
1,العونيه كلاب بدهن عظم يابيك عمبيعو مثل الكلاب الجربانه
1,تركي العونيه وجماعه حزب المخدرات يعوا كلاب جربانه
1,اخت الزمان يللي خلا كلاب المزابل يطلع صوتها لكل الجرادين العونيه الالاهيه برد وبقللن انو سامي الجميل عندو عنفوان
0,عنا تاريخكم ببحمدون ومنعرف مين اقتحم ومن سرق البيوت قلتلك حاور باحترام
0,ليه بتحب تجيب البهدله لحالك
0,عيب ما بجوز هذا التخاطب لو سمحت نحنا اهل
1,يجب تطهير المجتمع المسيحي من الجرثومه العونيه انهم كلاب الوطن
1,وقح واطي بلا ادب عاطل يهودي محنك لئيم ومع هيدا اوسكار احلي منك انت روح خلي ايران واسرائيل يلعبوا معك وفيك
0,ما تكون مثل جبران
1,المخلوقه بتناقشك بكل احترام وانت قاعد تولول متل العجيان وما بدك تتبلك  ؟   حقك بلوك يخلع رقبتك
0,كلنا معك جبران باسيل
0,رح اتركك لان تعبت من القلق انو شي يوم تتركيني
0,زرع شعراته ولو فيهن
1,هيدا  تيار حقود يهودي مفكرين حالن احسن بشر وهني من اسوا بشر ربنا جابن
0,لا ولو عمل كثير خير معنا ومع سوريا ولو
1,بتقصود ممارسات مثل ما قال الحمار وزير الخارجيه جبران باسيل  ؟   والله بهدل حالو وبهدا لبنان علي ال
0,خلص زهقنا منك اول فتره كنت مهضوم ونضحك عليك بس
1,هيدا ايراني فارسي يهودي من احفاد القرده والخنازير
0,شركه روزنفت خبيره بدفع الرشاوي جبران باسيل
1,يا اخي هيدا يهودي شو بفهمو بالفقه وتعاليم الاسلام يلعنو ويلعن سلالته
0,نحن نعمل ضد جبران باسيل لانه العدو الاكبر للمسيحين في لبنان
0,وللحق هم كارهون
1,بصوت ولوله خليعه هدول البقر بيفهموا بالحريه اصلا صحلون سياده الرئيس ماكرون يقبر قلبي يلعن ابوك ياحمد عم توجه الخونه يخربوا البلد
