ANOMALY,FULLTEXT
1,يا حبيبي سعد الحريري باع دم بيو كرمال يعمر سوريا تفه شو واطي رح تروحو تحت الدعس طول بالك انت بدك تحكي رايس وليد بيك جنبلاط ياوطي
1,ثوره متخلفين طائفيه من الضيع والقري والارياف كلهن تجار دين دموين مانهن دكاتره عيون دارسين ببريطانيا متل سيادته
1,رح اخلعك بلوك قد راسك العما  بينص قلبك شو واطي
1,شو بدي قول اذا فيك دم روح فل من لبنان مكانك مش لبنان ياعميل بشار عفوا كلب بشار
1,وانت صغير يافتنجي
1,كول هوا انت واياه
1,شو بترد علي واطي وحقير مثلك جبان بلا اخلاق تفو يلعن ابو اصلك
0,يستاهل الردود العنيفه طالما لبنان لا تردعه
0,لو مواطن عادي بني خيمه قرميد ليستر عائلته لتحركه كل اجهزه الدوله وعندما تنهب مافيا السلطه الاملاك العامه لا تحركوا ساكن
0,وهل تسمع له ما يقول
1,ولا ساقط اكبر من حجمو
0,بس ياريت حدا بيعطينا اسم هالفطحل يللي طلع بفكره انو القطاع العام يسكر السبت
1,للمفارقه في بلدي علي اليسار باسل الصفدي عبقري خوارزميات ومصنف بين افضل مفكر عالمي وعلي اليمين حافظ بشار الاسد الحاصل علي لقب جحش الرياضيات
0,قمه بيروت نكته صدقها جبران باسيل وراي فيها نفسه مسؤولا عن لبنان فيما هو لا يكبر ولا يمثل
0,هذه المره خبصت ياوهابايه تلي حصل قطر وايران اصحاب وايران وحزبله حبايب شو صار قلبت علي قطرما دفع
1,فعلا نطقك وشكلك مقزز جدا
0,الاستاذ وئام وهاب من ارقي الساسه بالشرق الاوسط صريح شجاع مهني شريف وطني تحياتنا من العراق الجريح
0,التاريخ بيتذكر رجال لهم قراراتهم كلمتهم تبقي لاجيال واجيال عندهم خط سياسي واحد ما بزيحوا عنه اصحاب رؤيا
0,اثناء قراءه شعر ايليا ابي ماضي بحب اشكر حظنا جميعنا انو ادباء المهجر ما كانوا من جماعه نحنا مش عرب نحنا فينيقين
0,وزير خارجيه لبنان جبران باسيل هو ممثل النظام السوري بقمه بيروت مادامت سوريا موجوده ليش بري قاطع القمه
1,عم بيهاجمو جبران باسيل حقنا نرد ونقللن انو اعلامكم مرتهن وفاجر
0,المباراه حاليا متل فصيل مسلح جربان ضد جيش جربان
1,بس حدا يقول مين هو هيدا النذل الطرطور يلي عمل هيك بامو تفه عليه شو واطي الك يوم ياعاق والله ولادك رح يكبوك كبه اوسخ من هيك وما تلاقي مين يلمك
0,نجحنا بقوتنا شكرا فخامه الرئيس ومعالي الوزير جبران باسيل
0,وديع الشيخ هو جبران باسيل الفن
1,يخرب بيتك شو واطي
1,مايقدر يرد ابن درزيه واطي
0,لما هشام تصالح مع جبران باسيل صار معو مشكله مع صديقه جاد
0,فينا نعرف مين المرجع الكبير معاليك  ؟    ؟
0,وقال نفس شي عن الحركه المهم سمعته شو قال عن الوزير جبران باسيل صدمت صعقت جلطه جبران حلت عليك
0,فين في التغريده قولت كلنا ونحب احترم رايك بس لا تقولني مالم اقله
1,بدي تاكل هوا وبس
1,هذا ليس الكلاب من كلاب ايران وحزب الشيطان
0,ولك ياعمي خلولنا شي واحد يوقف كرامه فخامه هلرئيس اخر ايامه حاجتنا بهدلي
0,حمير المصيبه بينسمع كلامهن
0,تقبرني جبران باسيل قبل ما تنسينا زعامه كميل شمعون وانجازاتو جيب الكهرباء يلي وعدتنا فيها بال وبس تخلص
0,الله اكبر عليك اللي استحو ماتو العقاب لوهاب وهاب قاتل ابو دياب
0,لن ينسي اهل سوريا المجرم ابو صوايخ اللي بدو يحرر القدس بس يخلص اول علي نساء واطفال سوريا
0,افيخاي ادرعي شكرا علي المواقف المشرفه يامعالي الوزير جبران باسيل
1,كول هوا
1,حقي ياسافر ياعديم الحشمه والحياء
0,وهاب ردا علي جنبلاط لا تتدخل
0,والله انك انت بتحكي باصلك كرمال هيك عم بحاربوك من الضاحيه الف سلام لرجل الجبل وئام وهاب
0,في واحد بي المكسيك ناطرينو يطلع من العصفوريه بي هل يومين انشالله
1,بيسي بيسي ناو قومي خراس بقا
0,زمن التبعيه والتعطيل اكيد مين في غيروا جبران باسيل
0,مهضوم ما باك شي  بس لو قالولن بتشبهوا وئام وهاب كانو استقالوا
0,مبلا بيقدر يغضب علينا اكتر ويستقيل ويجي محله جبران باسيل
1,عماد عثمان منو قاريك خليك عم بتعوي من اليوم لبكرا
0,عزيزي وجهه نظرك هي وجهه نظري هذه الارض من البحر للنهر هي فلسطين وليس من وجود لكلمه اسرائيل
0,نهاد الرعديد هه
0,قويه هاي
0,انا لا يمثلني جبران باسيل ان يكون وزير خارجيتي اذا كتير حابب تطبع مع اسرائيل ما في مشكله معاليك
0,ريتك خ وما حكيت
0,معالي وزير التخبيص الخارجي
0,قرفتنا يازلمي
1,اهلا وسهلا بامير قطر تاج راسك يافاسد يابوق روح عقطر وشوف التطور والتمدن والاحترام
1,اذا اردت ان تشتم انسان فتقول له حمار اما اذا ا دت ان تشتم حمار فما عليك الا ان تقول له انت وئام وهاب
0,اه والله معاليك معك حق عملوا اضرب من جماعه يلي هللوا لتدخل ابو علي بوتين بالحرب السوريه
0,شغلتك ومشغلتك بوق
0,اشترت وزاره الخارجيه عالقليله يقولولنا مرسي
0,استاذ فارس هذا هو كلام الحق وهكذا عرفناك لا نريد عودته الي لبنان لانه لا ينتمي الي لبنان وشعب لبنان الشرفاء
0,الحريري حليف قوي للمملكه وهو من يؤلف الحكومه ليش ما بيبعدو عن التشكيله الحكوميه لا بل يعيد ويكرر
1,الاردن بنت ميتين الوسخه قفلت الحدود بشكل كامل مع درعا عشان لا مدني ولا عسكري يعدي لما حمله النظام تبدا الاردن ياما عطلت
0,جبران باسيل حاقد علي مفرزات الطاءف ويعمل للانقلاب عليه ليعيد الي الموقع المسيحي قوته قبل الطاءف
0,لم يقولوا جبران باسيل
0,استحوا بقي
1,عمرنا ماتدخلنا بغيرنا ابعدوا كلابكم عنا والمنشار نحطه في ذنبك ياذنب انت ومن يحميك
1,ما قلتلي بتعيرتي شواربك لمع فيهن صباطي
0,جبران باسيل زوجته والدها احد الضباط السورين لهيك بحب حافظ وبشار
0,جبران باسيل لو كان يريد وطنا لما تطاول علي الرئيس بري وصفه بالبلطجي
0,لو عنا دوله بتحترم حالها انت ما كنت عملت نائب او وزير
0,بلشوا بالحرام الكبير جبران باسيل نحنا كفنا نضيف غصب عنكن
0,جبران باسيل فوبيا العصر
0,فعلا اما دوله او لا دوله
0,اللي بيوقف ورا المراسلين وبيقول باي للكاميرا وبيتلفن لامه تتشوفو عالتلفزيون جاي يتفلسف ويترجملي تصريحات جبران
0,الامين القطري المساعد لحزب البعث العربي الاشتراكي جبران باسيل
1,وانتي كمان خرسي
0,يا سيد ابو صفوان انا لا اعرفك ولكن من يقرا ما غردت به عن حزب الله والدويله
0,جبران باسيل يهدد امن اسرائيل
1,يا سبحان الله وئام زفت يشتم ف امير قطر الحين وقبلها كان يمدح فيها ويقول منافق والله انت المنافق
0,لو في دوله محترمه حالا ما كنا صوتك منسمعو ع قوله زياد الرحباني مجرص الحزب فيك
1,اقسم بالله انتي لو قدامي بالمجان ما اسويلك شي يازنجيه جاتك القرف ياسودا
1,الحقير بيعرف حالو وما الك حق تحتقر حدا ما بدك تحترم رايو انت حر  رح الك شي وحر ما تحترموا انت اثبتت انك انسان فاشل ولو بتحترم حالا بتقحطلك ولو في حدا من هول لي بتتمسخر عليهن بيحترموا حالن ليكسرولك راسك والغرور رح يقتلك واكيد برنامجك
0,يا وهاب وقت كانت قطر بل ضاحيه قلتم لها شكرا اذا هي صندوق اسود سؤال لحضرتك سنه سوريا ب لبنان
0,جبران باسيل بدو يعلم امريكا ولندن كيف تدير بلد بدون ميزانيه
1,تخيل قديش لبنان زباله اذا وش السحاره تبعه جيسيكا عازار
1,يا لطيف ما ازنخه
0,معادله قرانيه هذه معاليك ناتي بقوم غيركم ثم لا يكونوا امثالكم
0,والله جبتي البهدله ل الك لانك بتستاهليها انتو ما بيلبقلكن متل الشيخ سعد يحترمكن وما يرد
0,يا معاليك انا بدالك بخاف من انو يكون في دوله قويه
1,والله انك كذاب ياصلع الراس والاخلاق بس ماقصر الزول نتف باقي الشعر…
0,نحترم كل المشايخ الاجلاء ولكن انت مين بعد بيحترمك علي لعب دورك الفتناوي داخل الطائفه وشكرا
0,انت ما بتمل من الحكي لك استحي
0,فيه متل بيقول الي بيضحكك احسن من الي بيضحك عليك معاليك
0,الشيخ سعد حتي اذا تصور عم ياكل ملوخيه رح ينتقدوه
0,اسرائيل ستزول حتما بس جبران باسيل شو اله حل
0,يا ريت ياستاذ وئام بتتركلي هل طق الحنك شوي علتويتر وبتطلع بتشوف طريق مفرق الجاهليه كيف رح توقع باي لحظه
0,صراحه الحق علي جابو رئيس
1,كلكم في الهوي سوا هو كلب عند بشار وانت كلب عند اردوغان هو باع سوريا وانت كذلك بعت سوريا ل اردوغان الكلب
0,مين غيرو الفتي الطائر جبران باسيل
1,الرعاع اللي هاجو بسوريا نحنا قرفانين منهم وقلنا عنهم خونه وجلب بوقت اللي كان سعدو وجعجع عاملين مهرجانات ليدعموهم وهربولهم بواخر سلاح
0,اهلا وسهلا بامير القمه امير قطر
0,نكتك سمجه متلك ياريت شفنا منك شي يوم انو عملت شي انجاز للبنان كل اقوالك وافعالك متل بوالين الصابون
0,من وين عم تجيب مصاري حتي تدفع قسط ابنك بلندن
1,انا اقترح عليك طبيب بيطري
1,الضاحيه الجنوبيه بلبنان نفس القرداحه بسوريا المنطقتين بدهن حرق علي الزباله اللي صدروها للعالم
1,تفي علي احسن شيخ بسوريا ازا ما بدهن حرق العمي هدول باعو اخرتهم بدنياهم
0,كبير يامعالي الوزير الملك جبران باسيل
1,حتي لو بسوريا  بالنهايه العيل اللبنانيه والسوريه ممتزجين نفس العائله واﻻجرام بدمهن بدهن حرق مش دعس
0,لبنان عم يتهاوي بوجود كل السياسين والزعماء بلبنان كلن شي بيهوي
1,لقاء الاقزام المعتوهين
1,يعدمني ياك يازيهوفر الحيوان
0,لقد رفعت معنويات اكثريه الشعب اللبناني واذا مش كل الشعب في ناس من داخلها بتتشكرك ممكن ما بتقدر تقولها
1,انا كنت جرب احكي انو لبنان ونحن ولازم وحده وطنيه اي شي بيهوي من هيك شعب عميل للعدو الصهيوني وبكل وقاحه بدن يتجراو علي رناجرنا الي اطهر منهم ومن اذعمائهم نشالله رح يجي ليوم ويعرفو انهم لا شيئ فقط ذباب لا اكثر
0,تصريحات جبران باسيل مستلهمه من القرار كفي مزايده
1,شي بيهوي من هيك بهايم
0,وطنا جميل وشعبنا جميل بس هدونا البال بالسياسه شوي بيمشي الحال اي شعب بدو يكون حي وهوي بيتبهدل عباب المستشفيات
0,مشايخ العقل تبعونك اشرف او احسن منه
0,جبران باسيل الوزير الملك تحياتي لك صديقي الطيب
0,عن اي وطن تتكلم
0,نهاد المشنوق متل عثمان واضرب منه عميل للمخابرات معروف قديش سعرو
0,سوي ولا سوري
1,كول هوا يازلمه
1,هيدا صحافي ماجور صرلو سنه هيك بس هلا طلعت ريحتو
0,اكيد اكتشف انه انولد في لبنان وان في واحد اسمه جبران باسيل يعمل جاهدا ليصبح رئيس جمهوريه وعلي حساب مستقبله وصحته
0,كل المهابيل اللي عم بتعلق ببلد متل لبنان الكل ساحب سكاكينو عالكل سكينه مطبخ ما بسلم لو عندي
0,جابتله سيره الطاقه النويه بالغلط بلش يشرح ليه ما فينا نعمل مصانع طاقه نويه بلبنان وانها خطره ونا معرضين للهزات الارضيه وهي تقله ما كان قصدي نعمل مصانع وهو يشرح
1,الفجوه اللي بجيك منها ريح سدها واستريح وسد نيعك معها
0,وجود عثمان وامثاله يمس مصداقيه قوي الامن ويسقط هيبتها
0,جبران باسيل والزباله
1,حاصلو يلعن روحك ياحافظ فرنسا بلجيكا
0,اشتراكي اصيل علي فكره هناك فرق بين الاشتراكي والجنبلاطي وما فيك تكون اقطاعي واشتراكي بنفس الوقت ياريت قلت عنو جنبلاطي اصيل كنت بايدك
1,هيدي مزرعه ومليانه بهايم وطول عمرها تابعه للاحزاب وبعمرها ما كانت بلد
0,ما هذا يادكتور علي خطا قد يصفه البعض بغير المغتفر لانه في موقع
1,بهلول الدوحه بيتهزا في مكان يروحه
0,جبران باسيل سوريا هي الفجوه الاكبر اليوم في مؤتمرنا ونشعر بثقل فراغها بدل ان نشعر بخفه وجودها سوريا يجب ان تعود
1,لك زبالتنا بتضل اشرف منكم ياعاهات المجتمع ياعداء الله والدين يلي عم تتاجرو بل الكعبه
0,واولهم معلمك جبران باسيل بيو كان يبيع ليموناضه كحيان من وين جاب ثروته عون كان قائد جيش من جاب ثروته بس يرجعو اموال الشعب
1,جبران باسيل عار علي العرب ككل ماهو الا فرخ مجوسي ابتليت به الامه العربيه
0,جبران باسيل لا يقصد هذا الكلام مقاوم صف اول
1,اذا فلو امثالك بنضف لبلد من قذاره بصير لوطن بالف خير
0,كلام لابسك لبس
1,شاغل الفاسدين والعاهرين ملك ياجبران باسيل العدرا تحميك ❤
1,اذا جبران باسيل خائن
0,شعبنا مخدر لهيك بدنا شعب جديد
0,متاكد اخ نادر انها قديمه  ؟  لانه مطلوب للقضاء والكل عم يتساءل كيف سافر
1,لبنان شامخ بعروبتو باخواتو العرب بس الفرس ما جلبو للبنان الي الدمار لعنكم الله ايها الفرس المجوس
1,لك ضل حدا ما بعبص بهالبلد كرمال هالجحش يلعن روحك انت وابوك
0,دور سوريه بلبنان شي مشرف نسيت ميشال سماحه
1,بلعربي لمشبرح كول هوا
0,مياومو الاعلام كل شائعه فيها جبران باسيل بيغلي سعرها
0,وئام وهاب دون كيشوت لبنان الا انه معدل حيث ان دون كيشوت الحقيقي كان رجل نبيل يتخيل ما لا وجود له
1,طب خلص كول هوا بكفي عما ما اسمكك
0,علي من تقرا مزاميرك ياموسي الله يحمي معاليك
0,قال عم يهاجموا جبران باسيل
1,انت اول منحطه
0,شكرا جبران باسيل ما هيك
1,من راقب الناس مات هما وانت من الهم حتموت موتت الكلاب
1,لعمي ما اكذب منك الا جريده الاخبار خراس عند هالصبح
0,تقديمات عينيه لعدد من الوزراء رشاوي هه
0,هذا ما يتداول بانه احدكم وعن الشهيد محمد نطالبكم بالتوضيح او التلفيق او اتحفونا باكله سمك
1,لا تنسي ان هذا الوهاب عنصري وحاقد وخادم امين لمحور الشر الصفوي بلبنان
1,اخزاك الله كنا مخدوعين فيك او انك افدغ مصحوك عليك تمدح كلب ايران وحزب اللات القذر
1,عفوا بس ايمتا بعتيلي لينك غنايه انت وانت خراس
1,بدو ياخد رضا الكلب بشار حتي يورث عمه برئاسه الجمهوريه
0,وهاب فليسجن هذا المجرم
0,علي النعيمي انت بهذا الكلام تقر وتعترف انك من داعمي الارهاب الايراني في المنطقه
0,كذبك يايوب
0,ما حدا بيسترجي يحكي معي هالحكي
1,الحمار بس تقله حا بيفهم هدون بتقلهن حا بتلاقي حالك ما عارف من وين جايك الضرب وبالاخر قاعد بباص اخضر وطالع عادلب
0,طيب شو القيمه يلي بيستفيدها المجتمع لو النسوان تحجبوا
0,لطالما كانت احذيه الشرفاء الاحرار خير من تراسانات حكومات العرب والمسلمين الخانعه الذليله عشت يابن امي الاصيل حرا ابيا
0,الشعب اللبناني عندو اهضم زلمي جبران باسيل ولو انو جاي من المريخ بس مهضوم ما هيك ياجماعه
0,الله يعطيك العافيه يافخامه الجبل ويطول بعمرك والله يعطيك العافي يامعالي الوزير الملك جبران باسيل علي هذا النهار الطويل
0,كذبك يايوب بكفي كذب وافتراء بحق جبران باسيل
0,ما ضاع حق وراءه مطالب
0,وهيدا اللي بدنا اياه الاستثمار مش حسنه شكرا ميشال عون وجبران باسيل رديتوا لنا كرامتنا
0,لو كنا فعلا في دوله لما حصلت غزوه الجاهليه
0,قائدنا الغالي شو بتتوقع من هيك دوله فاسده غير السرقه وعود الناس الكذابه اغرقوا البلد بالديون والصفقا
1,تبا لك ياجبران باسيل علي دفاعك عن معذب الشعب اللبناني وقاتل شعبه
1,طيب كول هوا واحط من هون
1,قحط من هون ياغبي
0,زمن التبعيه والتعطيليتجسد في سياسه جبران باسيل
0,اكيد قلبي عليكن ع طول شفقه
0,شراء الذمم مصيبه
0,ما في الا جبران باسيل قد المهمه
0,الي وزير خارجيه لبنان جبران باسيل اذا اردت ان تكون مثل الشيخ بشير الجميل عليك ان تستشهد الان ياخي فقط استشهد ولك
0,دخلك ياحضره وهاب سؤال وين صار المتهمين بمحاوله قتل بطرس حرب وين المجرم بقتل الضابط حنا وين كل المتهمين
1,عادي قولي يلعن روحك بلا مؤاخزه ياحافظ
1,خراس ولا جاهل حشره
0,لكل منا رايه شكرا لكم
0,يزلمه موهاديلي طلع علي الضيعه لعندك ومجهذ بجيش لعتقالك
0,من الخواجه ثناء وتقدير لسعدنا الثناء والتقدير فهو من ابرز الطلاب النجباء
0,حزب الله وكيل ايران بلبنان لو كان القول بلنان لاسرائيل او لايران ما كتير في فرق بالحالتين اللبناني ماكل هوا  ليش اكون وكيل طرف ضد طرف تاني وادفع دمي مشان احافظ علي استعبادي او اغير السيد تبعي
1,شو ياكركوز
0,يا زلمي شو شاطر بالحكي وهيدا زمن الكذب
0,مع انطلاق هذا الاسبوع ستولد الحكومه وكل المصادر تؤكد ذلك معالي الوزير جبران باسيل سيعود اليوم من فرنسا وسيلتحق به الرئيس
0,نصرالله العلاقه مع عون طيبه وهناك تواصل بيني وبين رئيس الجمهوريه والعلاقه مع جبران باسيل طيبه ومبنيه عالاحترام
1,جبران باسيل اغبي وزير خارجيه ليس بتاريخ لبنان ولكن بتاريخ الدول كافه
0,مره واحد معي بالشغل من كوبا عم يسالني عن الاكراد انو مين وشر بيفرقوا عن العرب صفنت شوي وقلتلله ما بعرف شو اقلك متل بعض تماما بس واحد بيحكي كردي والتاني بيحكي عربي
1,قلو كيلاني بقلك كول هوا
0,خوش توانسه والله
0,و هل يجوز لحسن والايراني ان يقتل الشعب السوري كلا الاطراف القرضاوي وما ذكرتهم اعداء للمنطقه
1,انتو عم تاكلوا هوا لانو هالدول والشعوب داعمينكم بلا مؤاخذه
0,نحتاج الي وطن جديد مع شعب جديد اضافه الي نظام جديد
0,نحن في بعض من دوله
1,مبروك عليك شيخ الجمهوريه الايرانيه الطبل
0,موجه اعتراض واسعه علي مواقع التواصل الاجتماعي بسبب نتائج مباراه كتاب العدل حيث تم اعلان نجاح اشقاء وهم غرايس عصام
1,كول هوا ياهوا عليك وع داعش
0,تسلم عبد الله بس يصير عندي فائض معجبات بحوللك
0,اخر نكته جرصه عالميه
1,تلحس اجري شقفه جحش
1,كول هوا ياهوا عميل كلب
0,ولو عملك عقده اللواء كل يوم تويت ابكي بترتاح
0,هللويا مبروك للشعب اللبناني ولاده حكومه
0,الفضل بكل اللي صار في هذه القمه يعود الي رئيس الجمهوريه الجنرال والقائد ميشال عون والي الوزير جبران باسيل
1,طيب حضرتك شو عمبتقدم لبلدك غير لغه الصرامي
1,وانا لح قلك مارون غنيم ماتواخذني تلحس رجلي مع احترامي لرجلي بس انتو متعودين عهالشي
0,سعد الحريري ينصر جبران باسيل ضد وزيره المرعبي في موضوع النازحين السورين
0,و نزار قباني كتب ايضا عن دمشق وهرب منها الي بيروت خوفا من حافظ الاسد فاغتالوا زوجته وكان هو المستهدف
0,اسم الله عليك فرجيني عرض كتافك يافهيم علي فكره اذا ما عندك مرايه بالبيت ببعتلك وحده
0,امير المليشيا مش خائن
0,صدقت يناسبك جدا جدا
0,لبخليني حب باسيل شغلتين
1,ليش تيوس الامارت والسعوديه مع السورين واليمنين شو ف خليك بصليبك تلحس بعضك
0,مش دفاعا عن جبران باسيل بس كان لازم تحط المقطع عالقليله بعد جملتين بعد هالكلمه لنفهم شو قال بدقه
